index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;3;6;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
2;8;12;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
3;13;5;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
4;11;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
5;8;5;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
6;5;16;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
7;1;17;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
8;8;6;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
9;3;5;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
10;1;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
11;6;5;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
12;8;6;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
13;11;2;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
14;14;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
15;7;16;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
16;13;7;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
17;8;5;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
18;16;17;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
19;7;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
20;3;11;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
