index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS;Routed
1;14;9;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
2;14;18;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
3;7;5;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
4;2;12;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
5;6;12;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
6;9;14;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
7;11;14;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
8;12;9;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
9;4;3;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
10;16;17;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
11;12;5;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
12;1;2;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
13;16;7;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
14;18;3;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
15;6;2;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
16;2;9;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
17;13;8;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
18;5;8;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
19;18;9;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
20;2;9;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
21;1;3;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
22;6;18;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
23;2;16;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
24;9;4;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
25;2;8;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
26;1;2;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
27;4;3;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
28;13;7;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
29;10;15;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
30;9;11;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
31;6;2;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
32;2;9;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
33;13;9;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
34;1;5;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
35;9;6;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
36;2;1;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
37;1;2;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
38;7;1;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
39;17;11;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
40;13;7;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
41;3;9;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
42;5;7;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
43;12;3;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
44;11;12;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
45;2;8;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
46;11;4;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
47;7;16;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
48;7;2;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
49;18;3;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
50;2;7;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
51;5;10;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
52;18;16;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
53;9;14;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
54;10;11;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
55;7;10;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
56;10;6;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
57;15;12;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
58;5;18;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
59;14;2;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
60;6;13;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1

Nb_Served_Demands;60
Nb_Blocked_Demands;0
Nb_Served_Slices;279
Nb_Blocked_Slices;0
