index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS;Routed
1;7;1;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
2;3;15;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
3;12;4;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
4;5;4;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
5;16;6;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
6;3;6;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
7;1;17;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
8;16;15;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
9;12;10;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
10;17;15;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
11;2;6;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
12;2;3;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
13;11;6;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
14;17;4;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
15;1;8;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
16;9;11;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
17;10;1;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
18;3;6;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
19;16;9;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
20;4;16;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1

Nb_Served_Demands;20
Nb_Blocked_Demands;0
Nb_Served_Slices;84
Nb_Blocked_Slices;0
