index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;13;6;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
2;12;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
3;16;6;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
4;11;4;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
5;1;17;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
6;2;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
7;12;3;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
8;3;9;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
9;9;6;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
10;4;18;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
11;6;2;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
12;13;7;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
13;3;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
14;9;12;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
15;1;12;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
16;2;11;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
17;10;14;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
18;18;7;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
19;3;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
20;7;10;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
21;12;18;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
22;9;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
23;3;14;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
24;2;16;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
25;2;4;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
26;7;3;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
27;17;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
28;2;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
29;9;11;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
30;3;14;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
