index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS;Routed
1;13;12;3;10000.000000;22.000000;0.000375;0.000000;0.000000;0
2;8;12;6;50000.000000;16.000000;0.000750;0.000000;0.000000;0
3;13;5;6;50000.000000;16.000000;0.000750;0.000000;0.000000;0
4;5;8;4;20000.000000;16.000000;0.000500;0.000000;0.000000;0
5;3;8;6;50000.000000;16.000000;0.000750;0.000000;0.000000;0
6;1;16;6;50000.000000;16.000000;0.000750;0.000000;0.000000;0
7;17;9;4;20000.000000;16.000000;0.000500;0.000000;0.000000;0
8;5;18;3;10000.000000;22.000000;0.000375;0.000000;0.000000;0
9;11;6;3;10000.000000;22.000000;0.000375;0.000000;0.000000;0
10;16;7;3;10000.000000;22.000000;0.000375;0.000000;0.000000;0
11;13;1;6;50000.000000;16.000000;0.000750;0.000000;0.000000;0
12;6;13;6;50000.000000;16.000000;0.000750;0.000000;0.000000;0
13;17;13;6;50000.000000;16.000000;0.000750;0.000000;0.000000;0
14;4;10;3;10000.000000;22.000000;0.000375;0.000000;0.000000;0
15;9;8;3;10000.000000;22.000000;0.000375;0.000000;0.000000;0
16;3;8;6;50000.000000;16.000000;0.000750;0.000000;0.000000;0
17;11;16;4;20000.000000;16.000000;0.000500;0.000000;0.000000;0
18;9;5;4;20000.000000;16.000000;0.000500;0.000000;0.000000;0
19;15;4;4;20000.000000;16.000000;0.000500;0.000000;0.000000;0
20;15;10;4;20000.000000;16.000000;0.000500;0.000000;0.000000;0
21;15;2;3;10000.000000;22.000000;0.000375;0.000000;0.000000;0
22;4;13;4;20000.000000;16.000000;0.000500;0.000000;0.000000;0
23;4;5;4;20000.000000;16.000000;0.000500;0.000000;0.000000;0
24;10;3;4;20000.000000;16.000000;0.000500;0.000000;0.000000;0
25;14;10;6;50000.000000;16.000000;0.000750;0.000000;0.000000;0
26;13;1;6;50000.000000;16.000000;0.000750;0.000000;0.000000;0
27;13;9;6;50000.000000;16.000000;0.000750;0.000000;0.000000;0
28;13;5;6;50000.000000;16.000000;0.000750;0.000000;0.000000;0
29;2;17;4;20000.000000;16.000000;0.000500;0.000000;0.000000;0
30;18;3;4;20000.000000;16.000000;0.000500;0.000000;0.000000;0
31;6;9;6;50000.000000;16.000000;0.000750;0.000000;0.000000;0
32;3;4;6;50000.000000;16.000000;0.000750;0.000000;0.000000;0
33;10;15;4;20000.000000;16.000000;0.000500;0.000000;0.000000;0
34;10;1;4;20000.000000;16.000000;0.000500;0.000000;0.000000;0
