index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;3;5;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
2;2;4;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
3;6;7;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
4;11;12;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
5;9;13;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
6;13;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
7;2;12;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
8;14;2;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
9;5;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
10;7;14;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
11;8;14;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
12;4;5;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
13;14;8;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
14;7;4;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
15;7;1;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
16;11;13;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
17;11;7;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
18;5;9;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
19;11;3;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
20;8;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
21;5;11;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
22;10;5;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
23;11;9;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
24;6;3;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
25;10;5;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
26;12;14;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
27;3;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
28;4;12;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
29;9;6;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
30;8;6;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
31;8;6;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
32;13;1;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
33;13;11;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
34;1;9;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
35;9;1;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
36;10;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
37;2;11;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
38;6;2;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
39;6;13;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
40;8;14;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
41;12;5;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
42;9;3;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
43;9;14;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
44;4;9;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
45;13;6;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
46;12;1;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
47;13;6;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
48;7;3;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
49;3;9;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
50;9;13;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
