index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;1;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
2;10;14;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
3;1;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
4;2;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
5;14;8;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
6;13;12;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
7;12;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
8;9;6;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
9;3;12;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
10;1;7;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
11;7;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
12;7;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
13;13;16;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
14;5;7;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
15;8;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
16;15;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
17;11;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
18;11;7;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
19;11;6;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
20;8;3;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
21;4;6;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
22;1;16;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
23;12;15;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
24;15;17;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
25;12;17;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
26;7;3;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
27;5;1;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
28;8;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
29;5;17;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
30;5;12;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
31;14;12;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
32;8;7;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
33;4;1;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
34;17;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
35;1;12;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
36;13;12;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
37;11;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
38;16;17;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
39;11;7;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
40;17;15;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
41;2;7;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
42;8;13;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
43;15;17;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
44;9;7;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
45;8;14;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
46;15;5;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
47;15;14;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
48;14;5;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
49;13;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
50;11;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
