index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;8;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
2;5;1;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
3;17;8;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
4;6;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
5;3;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
6;13;9;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
7;4;1;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
8;13;9;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
9;11;7;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
10;8;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
11;9;13;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
12;3;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
13;6;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
14;12;10;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
15;13;8;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
16;16;17;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
17;3;14;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
18;7;13;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
19;15;4;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
20;2;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
21;2;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
22;5;8;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
23;8;12;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
24;17;12;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
25;1;3;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
26;14;5;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
27;11;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
28;14;7;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
29;14;10;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
30;8;15;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
31;15;14;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
32;1;8;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
33;3;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
34;11;12;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
35;11;1;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
36;15;4;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
37;8;4;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
38;2;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
39;12;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
40;6;1;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
41;3;1;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
42;8;11;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
43;11;7;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
44;11;8;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
45;5;4;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
46;6;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
47;12;14;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
48;4;15;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
49;9;7;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
50;16;11;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
51;1;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
52;16;1;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
53;13;9;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
54;9;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
55;3;13;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
56;3;13;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
57;9;14;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
58;3;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
59;12;17;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
60;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
61;14;5;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
62;1;16;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
63;10;11;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
64;6;4;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
65;1;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
66;2;8;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
67;5;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
68;3;8;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
69;8;7;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
70;9;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
71;6;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
72;16;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
73;1;10;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
74;5;13;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
75;10;3;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
76;6;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
77;17;11;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
78;14;9;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
79;13;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
80;14;13;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
