index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;10;4;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
2;13;7;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
3;5;17;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
4;5;10;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
5;15;3;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
6;16;6;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
7;3;10;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
8;1;8;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
9;15;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
10;4;6;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
11;6;17;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
12;15;17;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
13;5;6;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
14;3;11;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
15;13;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
16;8;16;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
17;7;10;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
18;14;15;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
19;13;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
20;8;13;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
21;11;9;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
22;14;6;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
23;11;17;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
24;3;11;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
25;2;17;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
26;14;2;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
27;5;1;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
28;17;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
29;8;11;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
30;4;9;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
31;14;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
32;17;7;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
33;3;9;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
34;9;13;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
35;13;6;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
36;15;3;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
37;6;3;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
38;2;5;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
39;16;15;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
40;1;2;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
