index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;16;10;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
2;7;13;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
3;2;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
4;14;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
5;9;10;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
6;13;9;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
7;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
8;17;11;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
9;3;5;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
10;10;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
11;2;12;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
12;6;12;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
13;2;14;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
14;5;16;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
15;2;13;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
16;1;15;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
17;12;2;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
18;3;15;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
19;1;10;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
20;7;15;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
21;8;3;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
22;16;3;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
23;3;17;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
24;9;17;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
25;5;1;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
26;13;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
27;2;4;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
28;13;5;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
29;17;3;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
30;15;4;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
31;7;9;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
32;4;13;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
33;12;15;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
34;3;17;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
35;3;12;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
36;16;8;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
37;5;9;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
38;10;14;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
39;1;11;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
40;10;16;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
41;9;16;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
42;5;8;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
43;1;8;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
44;12;14;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
45;6;9;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
46;15;2;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
47;3;12;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
48;13;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
49;14;17;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
50;7;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
51;1;3;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
52;6;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
53;12;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
54;10;16;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
55;4;14;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
56;1;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
