index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS;Routed
1;17;16;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
2;18;16;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
3;12;11;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
4;14;18;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
5;17;9;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
6;2;12;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
7;3;16;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
8;2;6;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
9;3;13;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
10;13;9;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
11;13;9;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
12;18;9;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
13;7;14;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
14;9;11;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
15;5;14;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
16;9;2;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
17;17;11;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
18;5;12;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
19;1;8;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
20;17;15;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
21;13;8;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
22;9;17;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
23;10;15;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
24;13;4;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
25;17;10;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
26;5;2;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
27;17;11;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
28;4;6;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
29;3;10;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
30;14;4;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
31;17;7;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
32;10;3;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
33;2;13;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
34;4;13;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
35;7;4;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
36;15;4;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
37;17;5;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
38;8;13;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
39;11;12;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
40;18;6;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
41;4;12;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
42;3;8;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
43;15;9;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
44;15;18;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
45;17;7;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
