index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;3;12;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
2;7;2;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
3;9;2;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
4;10;8;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
5;7;12;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
6;2;5;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
7;18;3;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
8;16;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
9;17;5;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
10;12;13;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
11;8;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
12;17;5;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
13;15;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
14;16;2;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
15;10;2;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
16;6;5;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
17;7;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
18;16;8;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
19;15;17;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
20;4;2;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
21;8;9;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
22;12;5;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
23;4;2;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
24;4;17;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
25;2;12;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
26;13;14;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
27;5;11;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
28;3;12;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
29;4;7;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
30;16;3;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
31;16;7;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
32;9;4;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
33;1;14;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
34;6;8;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
