index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;13;9;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
2;13;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
3;9;3;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
4;2;14;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
5;9;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
6;13;15;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
7;3;12;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
8;2;6;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
9;6;2;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
10;5;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
11;9;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
12;11;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
13;16;17;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
14;13;5;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
15;5;13;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
16;14;17;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
17;6;7;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
18;1;11;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
19;7;12;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
20;9;7;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
21;13;5;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
22;14;10;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
23;2;10;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
24;10;7;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
25;8;15;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
26;16;7;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
27;10;17;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
28;13;4;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
29;15;14;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
30;10;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
31;4;15;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
32;3;9;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
33;15;9;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
34;11;3;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
35;7;17;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
36;9;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
37;16;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
38;4;15;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
39;2;12;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
40;4;16;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
41;17;9;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
42;4;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
43;2;12;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
44;2;12;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
45;10;17;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
46;7;10;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
47;12;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
48;17;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
49;5;8;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
50;1;12;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
