index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;8;14;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
2;18;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
3;1;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
4;5;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
5;13;10;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
6;10;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
7;11;1;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
8;7;14;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
9;9;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
10;9;12;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
11;6;9;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
12;17;7;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
13;13;7;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
14;10;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
15;2;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
16;11;12;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
17;7;2;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
18;5;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
19;16;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
20;12;15;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
21;12;6;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
22;10;14;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
23;1;15;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
24;18;8;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
25;9;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
26;9;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
27;7;14;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
28;8;12;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
29;12;17;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
30;7;2;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
31;17;16;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
32;14;9;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
33;4;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
34;9;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
35;6;16;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
36;11;10;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
37;10;16;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
38;14;3;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
39;15;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
