index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;2;9;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
2;5;11;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
3;17;1;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
4;10;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
5;1;15;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
6;10;7;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
7;10;8;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
8;12;14;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
9;4;7;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
10;2;18;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
