index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS;Routed
1;7;11;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
2;4;17;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
3;6;4;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
4;1;12;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
5;11;9;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
6;17;15;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
7;7;1;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
8;4;17;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
9;2;1;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
10;16;14;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
11;6;12;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
12;17;2;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
13;16;1;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
14;18;16;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
15;6;17;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
16;7;15;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
17;12;17;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
18;8;10;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
19;16;2;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
20;3;1;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
21;5;13;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
22;3;7;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
23;10;16;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
24;10;14;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
25;12;17;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
26;10;6;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
27;16;7;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
28;10;9;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
29;9;18;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
30;17;12;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
31;3;18;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
32;4;7;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
33;3;9;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
34;3;15;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
35;18;13;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
36;8;18;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
37;8;6;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
38;9;5;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
39;15;1;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
40;8;1;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
41;16;5;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
42;10;16;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
43;11;18;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
44;6;12;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
45;12;4;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
46;11;18;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
47;10;5;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
48;11;9;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
49;1;18;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
50;9;10;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
51;12;5;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
52;15;3;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
53;9;1;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
54;13;14;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
55;14;10;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
56;9;1;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
57;10;8;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
58;11;9;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
59;12;17;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
60;14;8;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
61;8;6;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
62;3;8;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
63;12;13;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
64;16;5;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
65;13;8;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
66;18;5;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
67;8;4;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
68;17;5;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
69;11;12;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
70;13;5;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
71;15;2;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
72;14;3;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
73;14;7;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
74;13;6;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
75;5;14;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
76;15;7;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
77;13;16;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
78;7;15;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
79;3;2;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
80;13;10;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1

Nb_Served_Demands;80
Nb_Blocked_Demands;0
Nb_Served_Slices;468
Nb_Blocked_Slices;0
