index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS;Routed
1;2;14;3;100000.000000;13.000000;0.000375;0.000000;0.000000;0
2;8;3;3;100000.000000;13.000000;0.000375;0.000000;0.000000;0
3;5;4;6;20000.000000;24.000000;0.000750;0.000000;0.000000;0
4;6;8;6;50000.000000;16.000000;0.000750;0.000000;0.000000;0
5;14;13;6;20000.000000;24.000000;0.000750;0.000000;0.000000;0
6;4;2;6;40000.000000;21.000000;0.000750;0.000000;0.000000;0
7;8;1;6;50000.000000;16.000000;0.000750;0.000000;0.000000;0
8;10;7;6;50000.000000;16.000000;0.000750;0.000000;0.000000;0
9;12;10;6;40000.000000;21.000000;0.000750;0.000000;0.000000;0
10;1;13;3;100000.000000;13.000000;0.000375;0.000000;0.000000;0

Nb_Served_Demands;0
Nb_Blocked_Demands;10
Nb_Served_Slices;0
Nb_Blocked_Slices;51
