index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;15;8;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
2;14;10;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
3;16;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
4;5;1;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
5;14;8;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
6;13;2;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
7;11;18;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
8;18;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
9;11;17;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
10;4;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
