index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
2;7;9;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
3;2;4;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
4;1;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
5;13;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
6;9;13;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
7;8;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
8;17;16;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
9;8;17;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
10;2;11;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
11;14;10;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
12;10;15;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
13;12;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
14;3;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
15;6;15;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
16;11;15;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
17;6;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
18;12;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
19;4;11;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
20;13;9;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
21;1;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
22;7;6;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
23;15;4;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
24;4;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
25;17;14;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
26;4;14;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
27;4;10;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
28;11;7;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
29;9;8;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
30;17;13;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
31;17;15;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
32;6;16;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
33;11;2;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
34;7;11;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
35;14;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
36;17;7;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
37;14;16;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
38;12;3;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
39;16;15;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
40;3;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
41;4;8;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
42;11;2;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
43;15;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
44;14;15;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
45;15;17;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
