index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;10;4;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
2;13;7;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
3;5;17;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
4;5;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
5;15;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
6;16;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
7;3;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
8;1;8;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
9;15;4;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
10;4;6;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
11;6;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
12;15;17;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
13;5;6;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
14;3;11;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
15;13;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
16;8;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
17;7;10;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
18;14;15;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
19;13;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
20;8;13;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
21;11;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
22;14;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
23;11;17;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
24;3;11;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
25;2;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
26;14;2;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
27;5;1;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
28;17;4;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
29;8;11;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
30;4;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
31;14;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
32;17;7;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
33;3;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
34;9;13;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
35;13;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
36;15;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
37;6;3;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
38;2;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
39;16;15;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
40;1;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
