index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS;Routed
1;18;4;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
2;3;9;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
3;2;12;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
4;5;15;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
5;7;12;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
6;10;13;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
7;16;2;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
8;13;5;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
9;8;10;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
10;5;18;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
11;18;12;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
12;17;18;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
13;7;5;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
14;7;16;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
15;12;11;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
16;12;14;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
17;2;12;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
18;17;13;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
19;5;1;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
20;13;14;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
21;1;15;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
22;13;7;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
23;10;12;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
24;6;18;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
25;11;6;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
26;1;8;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
27;12;3;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
28;5;15;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
29;18;6;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
30;12;6;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
31;8;1;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
32;8;18;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
33;5;2;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
34;10;1;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
35;7;8;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
36;8;13;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
37;11;6;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
38;16;5;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
39;3;15;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
40;1;3;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
41;14;17;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
42;18;8;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
43;5;14;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
44;14;18;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
45;14;6;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
46;10;14;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
47;9;3;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
48;9;10;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
49;18;11;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
50;6;8;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
51;13;12;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
52;17;13;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
53;3;4;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
54;10;1;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
55;2;4;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
56;3;2;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
57;17;16;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
58;8;10;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
59;4;10;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
60;4;8;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1

Nb_Served_Demands;60
Nb_Blocked_Demands;0
Nb_Served_Slices;275
Nb_Blocked_Slices;0
