index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;12;6;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
2;10;12;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
3;11;16;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
4;2;7;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
5;10;14;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
6;12;14;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
7;4;11;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
8;2;8;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
9;12;8;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
10;6;1;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
11;17;10;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
12;17;16;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
13;9;4;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
14;15;17;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
15;9;4;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
16;10;7;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
17;8;7;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
18;2;4;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
19;9;14;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
20;6;14;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
