index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;15;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
2;17;11;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
3;16;6;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
4;6;11;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
5;16;12;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
6;9;11;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
7;9;15;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
8;16;11;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
9;3;14;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
10;13;9;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
11;10;7;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
12;7;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
13;16;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
14;15;11;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
15;3;5;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
16;13;9;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
17;11;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
18;1;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
19;16;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
20;10;13;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
21;2;6;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
22;9;3;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
23;14;2;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
24;10;12;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
25;1;2;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
26;5;8;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
27;7;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
28;10;8;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
29;16;11;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
30;6;9;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
31;6;15;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
32;8;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
33;3;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
34;9;4;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
35;12;10;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
36;1;15;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
37;1;10;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
38;14;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
39;16;4;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
40;11;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
41;6;13;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
42;17;8;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
43;1;12;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
44;9;4;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
45;4;5;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
46;11;1;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
47;4;16;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
