index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;17;12;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
2;16;2;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
3;8;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
4;4;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
5;3;10;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
6;8;18;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
7;1;12;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
8;3;12;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
9;17;13;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
10;2;10;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
11;5;9;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
12;8;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
13;13;12;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
14;4;18;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
15;4;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
16;14;7;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
17;12;17;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
18;16;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
19;18;8;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
20;18;14;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
21;18;14;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
22;15;2;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
23;8;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
24;11;7;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
25;13;12;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
26;3;11;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
27;2;15;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
28;13;11;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
29;14;3;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
30;4;14;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
31;4;14;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
32;15;9;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
33;18;8;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
34;16;15;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
35;17;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
36;18;7;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
37;12;10;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
38;7;5;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
39;15;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
40;13;3;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
41;15;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
42;14;9;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
43;18;15;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
44;12;5;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
45;2;8;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
46;14;6;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
47;14;13;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
48;10;2;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
49;2;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
50;13;12;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
