index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;2;9;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
2;5;11;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
3;17;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
4;10;11;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
5;1;15;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
6;10;7;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
7;10;8;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
8;12;14;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
9;4;7;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
10;2;18;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
