index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;4;3;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
2;11;8;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
3;12;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
4;1;4;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
5;1;8;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
6;9;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
7;2;14;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
8;3;14;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
9;1;3;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
10;11;6;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
11;11;7;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
12;1;11;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
13;3;12;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
14;13;4;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
15;7;4;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
16;12;3;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
17;1;11;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
18;10;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
19;9;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
20;2;3;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
