index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;16;10;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
2;7;13;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
3;2;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
4;14;2;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
5;9;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
6;13;9;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
7;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
8;17;11;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
9;3;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
10;10;13;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
11;2;12;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
12;6;12;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
13;2;14;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
14;5;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
15;2;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
16;1;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
17;12;2;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
18;3;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
19;1;10;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
20;7;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
21;8;3;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
22;16;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
23;3;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
24;9;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
25;5;1;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
26;13;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
27;2;4;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
28;13;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
29;17;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
30;15;4;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
31;7;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
32;4;13;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
33;12;15;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
34;3;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
