index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;3;6;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
2;8;12;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
3;13;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
4;11;4;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
5;8;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
6;5;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
7;1;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
8;8;6;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
9;3;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
10;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
11;6;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
12;8;6;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
13;11;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
14;14;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
15;7;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
16;13;7;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
17;8;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
18;16;17;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
19;7;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
20;3;11;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
