index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS;Routed
1;1;2;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
2;10;14;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
3;1;2;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
4;2;5;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
5;14;8;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
6;13;12;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
7;12;4;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
8;9;6;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
9;3;12;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
10;1;7;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
11;7;4;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
12;7;16;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
13;13;16;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
14;5;7;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
15;8;9;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
16;15;1;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
17;11;10;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
18;11;7;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
19;11;6;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
20;8;3;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
21;4;6;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
22;1;16;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
23;12;15;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
24;15;17;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
25;12;17;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
26;7;3;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
27;5;1;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
28;8;2;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
29;5;17;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
30;5;12;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
31;14;12;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
32;8;7;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
33;4;1;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
34;17;10;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
35;1;12;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
36;13;12;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
37;11;9;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
38;16;17;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
39;11;7;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
40;17;15;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
41;2;7;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
42;8;13;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
43;15;17;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
44;9;7;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
45;8;14;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
46;15;5;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
47;15;14;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
48;14;5;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
49;13;5;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
50;11;2;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1

Nb_Served_Demands;50
Nb_Blocked_Demands;0
Nb_Served_Slices;232
Nb_Blocked_Slices;0
