index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;12;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
2;8;5;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
3;16;12;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
4;14;15;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
5;6;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
6;7;12;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
7;16;6;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
8;15;8;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
9;10;13;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
10;1;14;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
11;8;3;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
12;12;16;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
13;16;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
14;16;10;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
15;2;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
16;9;11;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
17;16;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
18;8;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
19;3;6;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
20;9;12;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
21;9;4;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
22;15;13;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
23;12;4;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
24;10;17;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
25;11;5;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
26;5;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
27;15;12;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
28;7;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
29;10;13;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
30;5;7;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
31;7;16;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
32;17;16;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
33;17;8;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
34;10;16;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
35;11;12;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
36;9;4;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
37;4;9;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
38;6;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
39;9;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
40;10;14;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
41;15;5;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
42;8;17;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
43;13;2;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
44;10;14;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
45;3;15;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
46;9;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
47;2;7;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
48;12;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
49;17;16;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
50;7;11;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
51;6;11;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
52;17;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
53;11;9;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
54;10;17;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
55;9;13;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
56;10;17;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
57;17;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
58;9;15;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
59;1;5;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
60;17;15;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
