index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS;Routed
1;10;9;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
2;3;8;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
3;15;9;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
4;11;1;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
5;14;4;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
6;13;5;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
7;2;18;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
8;13;4;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
9;15;7;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
10;7;5;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
11;10;12;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
12;12;4;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
13;18;17;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
14;15;10;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
15;8;15;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
16;12;9;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
17;11;4;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
18;9;16;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
19;12;1;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
20;16;10;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1

Nb_Served_Demands;20
Nb_Blocked_Demands;0
Nb_Served_Slices;96
Nb_Blocked_Slices;0
