index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;8;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
2;13;17;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
3;8;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
4;4;1;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
5;14;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
6;2;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
7;3;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
8;8;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
9;11;15;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
10;2;4;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
11;12;16;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
12;8;11;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
13;4;14;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
14;17;11;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
15;3;13;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
16;1;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
17;10;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
18;7;12;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
19;3;12;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
20;16;13;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
21;12;15;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
22;5;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
23;16;15;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
24;7;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
25;6;3;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
26;6;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
27;16;17;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
28;5;13;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
29;4;6;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
30;5;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
