index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;17;15;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
2;16;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
3;7;10;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
4;12;6;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
5;14;10;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
6;10;12;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
7;5;14;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
8;1;2;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
9;13;8;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
10;7;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
11;1;9;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
12;12;8;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
13;3;15;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
14;16;11;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
15;5;9;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
16;7;9;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
17;9;15;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
18;1;17;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
19;7;12;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
20;3;2;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
21;7;2;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
22;6;3;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
23;6;18;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
24;14;17;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
25;1;2;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
26;2;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
27;16;2;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
28;17;14;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
29;6;9;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
30;7;13;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
31;7;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
32;18;15;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
33;13;10;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
34;6;3;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
35;7;13;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
36;14;17;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
37;5;18;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
38;1;5;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
39;17;7;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
40;6;11;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
41;9;7;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
42;14;15;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
43;7;17;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
44;17;9;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
45;1;2;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
46;5;16;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
47;11;7;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
48;3;18;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
49;14;10;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
50;15;3;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
51;3;15;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
52;16;15;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
53;2;1;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
54;17;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
55;7;17;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
56;5;18;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
57;13;4;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
58;9;8;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
59;10;16;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
60;9;2;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
61;4;17;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
62;2;14;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
63;4;8;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
64;3;16;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
65;9;3;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
66;4;2;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
67;11;3;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
68;9;15;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
69;16;15;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
70;1;12;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
