index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;4;7;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
2;16;14;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
3;10;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
4;17;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
5;13;8;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
6;11;3;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
7;7;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
8;3;13;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
9;15;16;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
10;10;2;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
