index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;14;9;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
2;14;18;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
3;7;5;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
4;2;12;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
5;6;12;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
6;9;14;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
7;11;14;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
8;12;9;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
9;4;3;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
10;16;17;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
11;12;5;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
12;1;2;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
13;16;7;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
14;18;3;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
15;6;2;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
16;2;9;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
17;13;8;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
18;5;8;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
19;18;9;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
20;2;9;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
21;1;3;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
22;6;18;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
23;2;16;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
24;9;4;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
25;2;8;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
26;1;2;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
27;4;3;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
28;13;7;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
29;10;15;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
30;9;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
31;6;2;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
32;2;9;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
33;13;9;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
34;1;5;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
35;9;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
36;2;1;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
37;1;2;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
38;7;1;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
39;17;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
40;13;7;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
41;3;9;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
42;5;7;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
43;12;3;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
44;11;12;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
45;2;8;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
46;11;4;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
47;7;16;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
48;7;2;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
49;18;3;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
50;2;7;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
51;5;10;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
52;18;16;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
53;9;14;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
54;10;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
55;7;10;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
56;10;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
57;15;12;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
58;5;18;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
59;14;2;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
60;6;13;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
