index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;4;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
2;6;4;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
3;1;12;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
4;12;7;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
5;9;11;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
6;13;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
7;5;4;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
8;11;8;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
9;8;7;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
10;11;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
11;14;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
12;10;11;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
13;3;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
14;15;8;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
15;9;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
16;16;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
17;6;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
18;4;1;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
19;15;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
20;7;3;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
21;10;4;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
22;1;3;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
23;8;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
24;1;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
25;12;10;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
26;14;8;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
27;5;12;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
28;14;12;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
29;2;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
30;2;4;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
31;15;7;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
32;12;7;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
33;10;4;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
34;13;14;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
35;10;1;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
36;4;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
37;5;17;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
38;7;8;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
39;5;11;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
40;17;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
41;10;7;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
42;17;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
43;7;8;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
44;10;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
45;13;17;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
46;15;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
47;16;13;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
48;7;2;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
49;6;4;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
50;1;11;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
51;8;4;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
52;7;3;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
53;1;7;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
54;16;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
55;8;1;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
56;2;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
57;10;15;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
58;11;14;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
59;2;6;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
60;11;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
61;5;12;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
62;11;16;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
63;14;17;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
64;12;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
65;12;17;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
66;8;6;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
67;9;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
68;5;17;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
69;3;6;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
70;10;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
71;7;12;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
72;12;3;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
73;16;13;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
74;3;7;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
75;13;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
76;8;3;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
77;2;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
78;15;16;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
79;8;13;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
80;4;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
81;8;17;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
82;17;15;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
83;17;12;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
84;7;10;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
85;17;14;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
86;4;6;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
87;15;17;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
88;7;2;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
