index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS;Routed
1;10;5;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
2;7;3;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
3;14;10;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
4;10;2;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
5;2;4;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
6;8;3;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
7;4;9;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
8;6;1;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
9;1;7;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
10;3;13;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
11;10;2;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
12;5;11;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
13;8;9;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
14;8;9;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
15;9;11;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
16;7;10;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
17;9;4;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
18;10;8;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
19;3;5;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
20;5;10;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
21;7;2;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
22;6;9;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
23;12;8;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
24;9;8;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
25;5;9;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
26;6;3;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
27;2;12;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
28;3;10;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
29;2;8;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
30;7;6;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
31;12;6;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
32;4;12;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
33;14;7;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
34;5;13;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
35;1;6;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
36;7;3;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
37;2;11;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
38;5;6;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
