index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;5;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
2;7;5;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
3;7;12;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
4;3;8;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
5;2;1;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
6;8;4;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
7;7;5;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
8;9;10;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
9;11;10;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
10;9;2;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
11;9;13;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
12;1;12;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
13;3;2;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
14;12;4;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
15;10;1;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
16;9;10;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
17;10;13;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
18;13;11;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
19;10;3;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
20;14;2;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
21;2;8;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
22;10;12;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
23;5;8;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
24;10;7;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
