index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS;Routed
1;13;9;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
2;13;1;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
3;9;3;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
4;2;14;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
5;9;6;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
6;13;15;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
7;3;12;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
8;2;6;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
9;6;2;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
10;5;1;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
11;9;3;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
12;11;15;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
13;16;17;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
14;13;5;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
15;5;13;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
16;14;17;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
17;6;7;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
18;1;11;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
19;7;12;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
20;9;7;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
21;13;5;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
22;14;10;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
23;2;10;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
24;10;7;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
25;8;15;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
26;16;7;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
27;10;17;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
28;13;4;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
29;15;14;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
30;10;6;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
31;4;15;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
32;3;9;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
33;15;9;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
34;11;3;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
35;7;17;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
36;9;10;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
37;16;15;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
38;4;15;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
39;2;12;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
40;4;16;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
41;17;9;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
42;4;6;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
43;2;12;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
44;2;12;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
45;10;17;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
46;7;10;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
47;12;17;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
48;17;2;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
49;5;8;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
50;1;12;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1

Nb_Served_Demands;50
Nb_Blocked_Demands;0
Nb_Served_Slices;174
Nb_Blocked_Slices;0
