index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;6;14;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
2;8;17;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
3;17;13;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
4;5;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
5;16;5;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
6;9;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
7;5;17;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
8;7;1;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
9;11;17;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
10;13;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
11;12;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
12;2;3;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
13;13;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
14;9;11;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
15;12;11;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
16;9;13;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
17;9;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
18;17;15;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
19;14;5;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
20;4;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
21;13;12;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
22;17;8;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
23;10;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
24;5;12;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
25;7;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
26;2;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
27;1;3;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
28;14;16;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
29;5;6;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
30;1;6;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
31;4;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
32;12;16;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
33;4;6;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
34;2;1;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
35;3;12;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
36;5;8;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
37;7;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
38;10;8;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
39;14;7;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
40;14;17;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
41;3;4;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
42;7;14;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
43;15;16;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
44;13;17;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
45;17;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
46;13;2;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
47;17;13;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
48;16;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
49;2;1;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
50;15;13;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
51;14;13;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
52;8;15;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
53;2;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
54;11;1;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
55;6;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
56;9;6;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
57;3;8;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
58;11;14;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
59;2;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
60;5;6;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
