index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS;Routed
1;15;8;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
2;14;10;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
3;16;2;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
4;5;1;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
5;14;8;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
6;13;2;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
7;11;18;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
8;18;5;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
9;11;17;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
10;4;2;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1

Nb_Served_Demands;10
Nb_Blocked_Demands;0
Nb_Served_Slices;43
Nb_Blocked_Slices;0
