index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;17;15;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
2;6;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
3;13;7;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
4;6;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
5;9;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
6;7;13;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
7;2;1;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
8;13;7;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
9;10;17;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
10;15;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
