index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS;Routed
1;3;14;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
2;13;1;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
3;9;11;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
4;10;12;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
5;10;12;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
6;2;3;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
7;1;10;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
8;13;9;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
9;5;12;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
10;8;9;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
11;8;9;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
12;1;6;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
13;11;13;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
14;8;11;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
15;11;3;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
16;12;7;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
17;8;12;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
18;13;11;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
19;1;4;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
20;2;14;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1

Nb_Served_Demands;20
Nb_Blocked_Demands;0
Nb_Served_Slices;102
Nb_Blocked_Slices;0
