index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS;Routed
1;3;12;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
2;7;2;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
3;9;2;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
4;10;8;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
5;7;12;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
6;2;5;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
7;18;3;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
8;16;6;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
9;17;5;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
10;12;13;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
11;8;1;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
12;17;5;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
13;15;1;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
14;16;2;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
15;10;2;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
16;6;5;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
17;7;11;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
18;16;8;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
19;15;17;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
20;4;2;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
21;8;9;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
22;12;5;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
23;4;2;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
24;4;17;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
25;2;12;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
26;13;14;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
27;5;11;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
28;3;12;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
29;4;7;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
30;16;3;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
31;16;7;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
32;9;4;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
33;1;14;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
34;6;8;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
35;7;17;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
36;5;10;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
37;6;3;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
38;18;11;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
39;7;13;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
40;14;6;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
41;6;13;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
42;4;8;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
43;12;13;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
44;17;18;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
45;7;12;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
46;10;1;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
47;12;15;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
