index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS;Routed
1;3;5;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
2;2;4;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
3;6;7;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
4;11;12;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
5;9;13;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
6;13;6;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
7;2;12;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
8;14;2;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
9;5;4;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
10;7;14;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
11;8;14;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
12;4;5;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
13;14;8;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
14;7;4;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
15;7;1;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
16;11;13;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
17;11;7;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
18;5;9;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
19;11;3;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
20;8;11;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
21;5;11;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
22;10;5;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
23;11;9;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
24;6;3;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
25;10;5;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
26;12;14;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
27;3;2;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
28;4;12;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
29;9;6;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
30;8;6;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
31;8;6;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
32;13;1;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
33;13;11;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
34;1;9;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
35;9;1;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
36;10;6;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
37;2;11;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
38;6;2;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
39;6;13;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
40;8;14;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
41;12;5;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
42;9;3;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
43;9;14;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
44;4;9;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
45;13;6;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
46;12;1;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
47;13;6;3;40000.000000;15.000000;0.000375;0.000000;0.000000;1
48;7;3;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
49;3;9;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
50;9;13;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1

Nb_Served_Demands;50
Nb_Blocked_Demands;0
Nb_Served_Slices;213
Nb_Blocked_Slices;0
