index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;8;5;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
2;5;1;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
3;17;8;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
4;6;16;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
5;3;10;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
6;13;9;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
7;4;1;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
8;13;9;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
9;11;7;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
10;8;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
11;9;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
12;3;17;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
13;6;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
14;12;10;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
15;13;8;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
16;16;17;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
17;3;14;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
18;7;13;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
19;15;4;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
20;2;15;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
21;2;13;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
22;5;8;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
23;8;12;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
24;17;12;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
25;1;3;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
26;14;5;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
27;11;9;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
28;14;7;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
29;14;10;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
30;8;15;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
31;15;14;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
32;1;8;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
33;3;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
34;11;12;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
35;11;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
36;15;4;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
37;8;4;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
38;2;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
39;12;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
40;6;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
41;3;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
42;8;11;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
43;11;7;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
44;11;8;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
45;5;4;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
46;6;16;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
47;12;14;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
48;4;15;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
49;9;7;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
50;16;11;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
51;1;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
52;16;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
53;13;9;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
54;9;17;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
55;3;13;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
56;3;13;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
57;9;14;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
58;3;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
59;12;17;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
60;1;4;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
61;14;5;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
62;1;16;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
63;10;11;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
64;6;4;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
65;1;5;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
66;2;8;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
67;5;16;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
68;3;8;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
