index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;7;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
2;4;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
3;6;4;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
4;1;12;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
5;11;9;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
6;17;15;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
7;7;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
8;4;17;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
9;2;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
10;16;14;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
11;6;12;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
12;17;2;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
13;16;1;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
14;18;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
15;6;17;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
16;7;15;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
17;12;17;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
18;8;10;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
19;16;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
20;3;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
21;5;13;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
22;3;7;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
23;10;16;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
24;10;14;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
