index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS;Routed
1;8;14;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
2;18;4;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
3;1;5;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
4;5;4;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
5;13;10;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
6;10;1;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
7;11;1;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
8;7;14;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
9;9;2;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
10;9;12;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
11;6;9;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
12;17;7;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
13;13;7;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
14;10;5;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
15;2;10;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
16;11;12;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
17;7;2;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
18;5;10;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
19;16;2;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
20;12;15;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
21;12;6;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
22;10;14;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
23;1;15;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
24;18;8;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
25;9;3;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
26;9;3;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
27;7;14;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
28;8;12;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
29;12;17;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
30;7;2;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
31;17;16;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
32;14;9;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
33;4;6;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
34;9;13;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
35;6;16;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
36;11;10;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
37;10;16;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
38;14;3;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
39;15;11;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
40;8;12;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
41;2;3;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
42;17;4;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
43;4;12;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
44;9;4;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
45;17;1;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
46;8;11;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
47;16;17;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
48;10;5;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
49;9;4;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
50;8;11;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
51;10;14;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
52;17;5;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
53;7;1;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
54;14;5;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
55;4;14;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
56;11;2;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
57;15;11;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
58;12;14;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
59;6;1;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
60;6;18;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
61;14;12;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
62;18;15;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
63;15;1;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
64;7;10;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
65;3;14;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
66;5;17;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
67;9;8;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
68;13;18;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
69;5;12;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
70;13;11;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
71;12;10;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
72;15;7;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
73;15;5;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
74;18;1;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
75;6;17;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
76;3;4;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
77;13;2;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
78;16;9;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
79;5;13;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
80;15;11;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
81;15;13;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
82;5;13;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
83;13;8;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
84;9;16;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
85;18;1;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
86;17;1;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
87;2;1;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
88;9;2;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
89;6;8;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
90;12;5;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
91;2;6;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
92;2;9;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
93;12;9;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
94;5;18;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
95;6;17;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
96;10;7;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
97;3;11;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
98;1;17;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
99;12;2;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
100;1;8;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1

Nb_Served_Demands;100
Nb_Blocked_Demands;0
Nb_Served_Slices;476
Nb_Blocked_Slices;0
