index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;13;6;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
2;12;4;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
3;16;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
4;11;4;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
5;1;17;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
6;2;1;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
7;12;3;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
8;3;9;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
9;9;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
10;4;18;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
11;6;2;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
12;13;7;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
13;3;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
14;9;12;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
15;1;12;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
16;2;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
17;10;14;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
18;18;7;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
19;3;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
20;7;10;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
21;12;18;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
22;9;2;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
23;3;14;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
24;2;16;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
25;2;4;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
26;7;3;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
27;17;3;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
28;2;17;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
29;9;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
30;3;14;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
31;9;8;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
32;14;11;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
33;11;10;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
34;8;18;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
35;7;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
36;16;7;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
37;16;8;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
38;12;10;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
39;13;12;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
40;9;15;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
41;7;1;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
42;9;14;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
43;15;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
44;3;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
45;6;10;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
46;13;6;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
47;14;7;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
48;17;10;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
49;6;18;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
50;1;18;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
51;16;2;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
52;17;7;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
53;13;6;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
54;16;10;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
55;10;14;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
56;9;10;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
57;15;13;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
58;2;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
59;10;2;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
60;12;15;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
61;12;4;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
62;7;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
63;7;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
64;8;13;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
65;8;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
66;10;18;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
67;18;12;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
68;9;18;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
69;11;14;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
70;10;12;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
