index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;15;2;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
2;7;8;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
3;2;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
4;11;17;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
5;18;11;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
6;10;16;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
7;16;3;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
8;17;18;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
9;16;12;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
10;17;10;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
11;18;13;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
12;2;4;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
13;10;2;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
14;8;10;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
15;11;6;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
16;4;3;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
17;16;10;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
18;4;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
19;6;4;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
20;3;16;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
21;18;17;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
22;17;3;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
23;10;2;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
24;7;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
25;9;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
26;17;18;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
27;10;15;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
28;1;18;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
29;18;12;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
30;15;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
