index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;8;5;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
2;5;1;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
3;17;8;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
4;6;16;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
5;3;10;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
6;13;9;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
7;4;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
8;13;9;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
9;11;7;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
10;8;5;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
11;9;13;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
12;3;17;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
13;6;5;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
14;12;10;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
15;13;8;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
16;16;17;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
17;3;14;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
18;7;13;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
19;15;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
20;2;15;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
21;2;13;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
22;5;8;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
23;8;12;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
24;17;12;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
25;1;3;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
26;14;5;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
27;11;9;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
28;14;7;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
29;14;10;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
30;8;15;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
31;15;14;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
32;1;8;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
33;3;9;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
34;11;12;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
35;11;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
36;15;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
37;8;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
38;2;15;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
39;12;9;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
40;6;1;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
41;3;1;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
42;8;11;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
43;11;7;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
44;11;8;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
45;5;4;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
46;6;16;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
47;12;14;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
48;4;15;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
49;9;7;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
50;16;11;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
51;1;15;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
52;16;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
53;13;9;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
54;9;17;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
55;3;13;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
56;3;13;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
57;9;14;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
58;3;2;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
59;12;17;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
60;1;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
61;14;5;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
62;1;16;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
63;10;11;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
64;6;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
65;1;5;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
66;2;8;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
67;5;16;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
68;3;8;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
69;8;7;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
70;9;10;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
71;6;17;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
72;16;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
73;1;10;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
74;5;13;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
75;10;3;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
76;6;9;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
77;17;11;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
78;14;9;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
79;13;5;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
80;14;13;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
