index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS;Routed
1;4;16;3;40000.000000;15.000000;0.000375;0.000000;0.000000;0
2;6;4;4;20000.000000;16.000000;0.000500;0.000000;0.000000;0
3;1;12;4;20000.000000;16.000000;0.000500;0.000000;0.000000;0
4;12;7;6;40000.000000;21.000000;0.000750;0.000000;0.000000;0
5;9;11;6;40000.000000;21.000000;0.000750;0.000000;0.000000;0
6;13;5;6;40000.000000;21.000000;0.000750;0.000000;0.000000;0
7;5;4;6;20000.000000;24.000000;0.000750;0.000000;0.000000;0
8;11;8;3;10000.000000;22.000000;0.000375;0.000000;0.000000;0
9;8;7;6;20000.000000;24.000000;0.000750;0.000000;0.000000;0
10;11;10;3;40000.000000;15.000000;0.000375;0.000000;0.000000;0
11;14;4;4;20000.000000;16.000000;0.000500;0.000000;0.000000;0
12;10;11;3;10000.000000;22.000000;0.000375;0.000000;0.000000;0
13;3;2;3;10000.000000;22.000000;0.000375;0.000000;0.000000;0
14;15;8;6;40000.000000;21.000000;0.000750;0.000000;0.000000;0
15;9;16;3;40000.000000;15.000000;0.000375;0.000000;0.000000;0
16;16;6;3;40000.000000;15.000000;0.000375;0.000000;0.000000;0
17;6;2;3;40000.000000;15.000000;0.000375;0.000000;0.000000;0
18;4;1;3;40000.000000;15.000000;0.000375;0.000000;0.000000;0
19;15;10;3;40000.000000;15.000000;0.000375;0.000000;0.000000;0
20;7;3;3;40000.000000;15.000000;0.000375;0.000000;0.000000;0
21;10;4;3;10000.000000;22.000000;0.000375;0.000000;0.000000;0
22;1;3;6;20000.000000;24.000000;0.000750;0.000000;0.000000;0
23;8;10;4;20000.000000;16.000000;0.000500;0.000000;0.000000;0
24;1;2;6;20000.000000;24.000000;0.000750;0.000000;0.000000;0
25;12;10;6;20000.000000;24.000000;0.000750;0.000000;0.000000;0
26;14;8;3;10000.000000;22.000000;0.000375;0.000000;0.000000;0
27;5;12;3;40000.000000;15.000000;0.000375;0.000000;0.000000;0
28;14;12;6;40000.000000;21.000000;0.000750;0.000000;0.000000;0
