index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS;Routed
1;10;17;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
2;7;13;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
3;14;12;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
4;1;5;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
5;6;14;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
6;12;1;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
7;11;17;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
8;4;14;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
9;1;13;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
10;11;14;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
11;5;15;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
12;7;15;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
13;7;8;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
14;6;11;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
15;4;17;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
16;17;8;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
17;15;14;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
18;3;12;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
19;15;5;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
20;5;13;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
21;2;11;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
22;13;5;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
23;2;3;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
24;6;8;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
25;13;1;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
26;7;15;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
27;9;17;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
28;6;5;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
29;9;10;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
30;14;9;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1

Nb_Served_Demands;30
Nb_Blocked_Demands;0
Nb_Served_Slices;105
Nb_Blocked_Slices;0
