index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;7;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
2;3;15;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
3;12;4;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
4;5;4;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
5;16;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
6;3;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
7;1;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
8;16;15;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
9;12;10;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
10;17;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
11;2;6;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
12;2;3;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
13;11;6;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
14;17;4;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
15;1;8;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
16;9;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
17;10;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
18;3;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
19;16;9;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
20;4;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
