index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;6;14;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
2;2;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
3;15;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
4;16;1;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
5;6;18;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
6;10;13;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
7;18;9;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
8;1;16;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
9;2;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
10;15;18;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
11;9;14;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
12;11;16;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
13;4;14;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
14;7;3;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
15;10;8;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
16;9;4;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
17;15;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
18;8;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
19;6;15;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
20;7;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
21;11;1;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
22;14;5;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
23;8;9;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
24;1;17;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
25;8;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
26;12;5;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
27;4;16;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
28;6;16;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
29;15;17;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
30;3;6;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
