index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS;Routed
1;17;15;6;40000.000000;21.000000;0.000750;0.000000;0.000000;0
2;6;16;6;40000.000000;21.000000;0.000750;0.000000;0.000000;0
3;13;7;4;20000.000000;16.000000;0.000500;0.000000;0.000000;0
4;6;15;6;40000.000000;21.000000;0.000750;0.000000;0.000000;0
5;9;5;6;40000.000000;21.000000;0.000750;0.000000;0.000000;0
6;7;13;6;40000.000000;21.000000;0.000750;0.000000;0.000000;0
7;2;1;3;10000.000000;22.000000;0.000375;0.000000;0.000000;0
8;13;7;3;40000.000000;15.000000;0.000375;0.000000;0.000000;0
9;10;17;6;20000.000000;24.000000;0.000750;0.000000;0.000000;0
10;15;10;6;40000.000000;21.000000;0.000750;0.000000;0.000000;0

Nb_Served_Demands;0
Nb_Blocked_Demands;10
Nb_Served_Slices;0
Nb_Blocked_Slices;52
