index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;13;12;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
2;8;12;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
3;13;5;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
4;5;8;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
5;3;8;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
6;1;16;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
7;17;9;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
8;5;18;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
9;11;6;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
10;16;7;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
11;13;1;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
12;6;13;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
13;17;13;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
14;4;10;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
15;9;8;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
16;3;8;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
17;11;16;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
18;9;5;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
19;15;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
20;15;10;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
21;15;2;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
22;4;13;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
23;4;5;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
24;10;3;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
25;14;10;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
26;13;1;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
27;13;9;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
28;13;5;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
29;2;17;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
30;18;3;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
31;6;9;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
32;3;4;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
33;10;15;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
34;10;1;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
35;8;2;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
36;5;9;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
37;9;3;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
38;17;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
39;3;14;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
40;14;6;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
41;17;2;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
42;11;1;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
43;1;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
44;11;2;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
45;10;7;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
46;11;6;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
47;15;12;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
48;10;13;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
49;8;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
50;13;15;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
51;7;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
52;15;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
53;18;12;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
54;15;18;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
