index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;6;14;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
2;2;6;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
3;15;1;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
4;16;1;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
5;6;18;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
6;10;13;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
7;18;9;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
8;1;16;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
9;2;11;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
10;15;18;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
11;9;14;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
12;11;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
13;4;14;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
14;7;3;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
15;10;8;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
16;9;4;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
17;15;1;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
18;8;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
19;6;15;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
20;7;6;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
21;11;1;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
22;14;5;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
23;8;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
24;1;17;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
25;8;1;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
26;12;5;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
27;4;16;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
28;6;16;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
29;15;17;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
30;3;6;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
