index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;13;9;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
2;13;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
3;9;3;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
4;2;14;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
5;9;6;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
6;13;15;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
7;3;12;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
8;2;6;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
9;6;2;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
10;5;1;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
11;9;3;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
12;11;15;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
13;16;17;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
14;13;5;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
15;5;13;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
16;14;17;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
17;6;7;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
18;1;11;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
19;7;12;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
20;9;7;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
21;13;5;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
22;14;10;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
23;2;10;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
24;10;7;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
25;8;15;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
26;16;7;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
27;10;17;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
28;13;4;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
29;15;14;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
30;10;6;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
31;4;15;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
32;3;9;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
33;15;9;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
34;11;3;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
35;7;17;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
36;9;10;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
37;16;15;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
38;4;15;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
39;2;12;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
40;4;16;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
41;17;9;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
42;4;6;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
43;2;12;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
44;2;12;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
45;10;17;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
46;7;10;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
47;12;17;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
48;17;2;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
49;5;8;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
50;1;12;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
