index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;17;15;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
2;16;6;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
3;7;10;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
4;12;6;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
5;14;10;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
6;10;12;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
7;5;14;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
8;1;2;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
9;13;8;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
10;7;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
11;1;9;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
12;12;8;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
13;3;15;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
14;16;11;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
15;5;9;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
16;7;9;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
17;9;15;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
18;1;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
19;7;12;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
20;3;2;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
21;7;2;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
22;6;3;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
23;6;18;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
24;14;17;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
25;1;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
26;2;11;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
27;16;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
28;17;14;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
29;6;9;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
30;7;13;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
31;7;6;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
32;18;15;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
33;13;10;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
34;6;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
35;7;13;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
36;14;17;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
37;5;18;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
38;1;5;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
39;17;7;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
40;6;11;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
41;9;7;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
42;14;15;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
43;7;17;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
44;17;9;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
45;1;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
46;5;16;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
47;11;7;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
48;3;18;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
49;14;10;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
50;15;3;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
51;3;15;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
52;16;15;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
53;2;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
54;17;11;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
55;7;17;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
56;5;18;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
57;13;4;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
58;9;8;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
59;10;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
60;9;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
61;4;17;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
62;2;14;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
63;4;8;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
64;3;16;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
65;9;3;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
66;4;2;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
67;11;3;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
