index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;10;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
2;3;8;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
3;15;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
4;11;1;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
5;14;4;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
6;13;5;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
7;2;18;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
8;13;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
9;15;7;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
10;7;5;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
11;10;12;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
12;12;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
13;18;17;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
14;15;10;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
15;8;15;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
16;12;9;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
17;11;4;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
18;9;16;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
19;12;1;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
20;16;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
