index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS;Routed
1;2;14;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
2;8;3;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
3;5;4;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
4;6;8;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
5;14;13;6;20000.000000;24.000000;0.000750;0.000000;0.000000;1
6;4;2;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
7;8;1;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
8;10;7;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
9;12;10;6;40000.000000;21.000000;0.000750;0.000000;0.000000;1
10;1;13;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1

Nb_Served_Demands;10
Nb_Blocked_Demands;0
Nb_Served_Slices;51
Nb_Blocked_Slices;0
