index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS;Routed
1;15;17;6;20000.000000;24.000000;0.000750;0.000000;0.000000;0
2;17;11;6;20000.000000;24.000000;0.000750;0.000000;0.000000;0
3;16;6;6;40000.000000;21.000000;0.000750;0.000000;0.000000;0
4;6;11;6;20000.000000;24.000000;0.000750;0.000000;0.000000;0
5;16;12;6;20000.000000;24.000000;0.000750;0.000000;0.000000;0
6;9;11;6;20000.000000;24.000000;0.000750;0.000000;0.000000;0
7;9;15;6;40000.000000;21.000000;0.000750;0.000000;0.000000;0
8;16;11;6;20000.000000;24.000000;0.000750;0.000000;0.000000;0
9;3;14;6;40000.000000;21.000000;0.000750;0.000000;0.000000;0
10;13;9;6;20000.000000;24.000000;0.000750;0.000000;0.000000;0
11;10;7;6;20000.000000;24.000000;0.000750;0.000000;0.000000;0
12;7;9;6;20000.000000;24.000000;0.000750;0.000000;0.000000;0
13;16;4;6;40000.000000;21.000000;0.000750;0.000000;0.000000;0
14;15;11;6;20000.000000;24.000000;0.000750;0.000000;0.000000;0
15;3;5;6;20000.000000;24.000000;0.000750;0.000000;0.000000;0
16;13;9;6;20000.000000;24.000000;0.000750;0.000000;0.000000;0
17;11;4;6;20000.000000;24.000000;0.000750;0.000000;0.000000;0
18;1;2;6;20000.000000;24.000000;0.000750;0.000000;0.000000;0
19;16;4;6;40000.000000;21.000000;0.000750;0.000000;0.000000;0
20;10;13;6;20000.000000;24.000000;0.000750;0.000000;0.000000;0
21;2;6;6;20000.000000;24.000000;0.000750;0.000000;0.000000;0
22;9;3;6;20000.000000;24.000000;0.000750;0.000000;0.000000;0
23;14;2;6;40000.000000;21.000000;0.000750;0.000000;0.000000;0
24;10;12;6;20000.000000;24.000000;0.000750;0.000000;0.000000;0
25;1;2;6;20000.000000;24.000000;0.000750;0.000000;0.000000;0
26;5;8;6;20000.000000;24.000000;0.000750;0.000000;0.000000;0
27;7;1;6;20000.000000;24.000000;0.000750;0.000000;0.000000;0
28;10;8;6;20000.000000;24.000000;0.000750;0.000000;0.000000;0
29;16;11;6;20000.000000;24.000000;0.000750;0.000000;0.000000;0
30;6;9;6;20000.000000;24.000000;0.000750;0.000000;0.000000;0
31;6;15;6;40000.000000;21.000000;0.000750;0.000000;0.000000;0
32;8;10;6;20000.000000;24.000000;0.000750;0.000000;0.000000;0
33;3;15;6;40000.000000;21.000000;0.000750;0.000000;0.000000;0
34;9;4;6;20000.000000;24.000000;0.000750;0.000000;0.000000;0
35;12;10;6;20000.000000;24.000000;0.000750;0.000000;0.000000;0
36;1;15;6;40000.000000;21.000000;0.000750;0.000000;0.000000;0
