index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;13;12;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
2;8;12;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
3;13;5;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
4;5;8;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
5;3;8;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
6;1;16;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
7;17;9;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
8;5;18;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
9;11;6;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
10;16;7;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
11;13;1;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
12;6;13;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
13;17;13;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
14;4;10;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
15;9;8;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
16;3;8;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
17;11;16;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
18;9;5;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
19;15;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
20;15;10;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
21;15;2;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
22;4;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
23;4;5;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
24;10;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
25;14;10;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
26;13;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
27;13;9;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
28;13;5;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
29;2;17;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
30;18;3;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
31;6;9;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
32;3;4;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
33;10;15;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
34;10;1;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
35;8;2;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
36;5;9;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
37;9;3;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
38;17;6;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
39;3;14;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
40;14;6;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
41;17;2;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
42;11;1;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
43;1;11;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
44;11;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
45;10;7;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
46;11;6;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
47;15;12;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
48;10;13;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
49;8;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
50;13;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
51;7;4;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
52;15;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
53;18;12;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
54;15;18;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
55;17;6;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
56;13;18;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
57;3;8;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
58;17;9;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
59;2;1;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
60;16;13;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
61;9;7;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
62;5;18;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
63;5;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
64;8;1;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
65;9;14;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
66;18;4;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
67;17;13;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
